Release Tag,Published At,Commit SHA,Commit Message,Author,Commit Date
v0.8.25,2024-03-14T11:30:42Z,759f5a7be3d4a644cff23d5c48dc51e930005de9,Merge pull request #14907 from ethereum/makeCancunDefault,Kamil Śliwak,2024-03-13T23:10:42Z
v0.8.25,2024-03-14T11:30:42Z,a388ccb2c464493ecb62797462df6e9d9e6cf047,Make cancun the default EVM version,Matheus Aguiar,2024-03-04T18:25:05Z
v0.8.25,2024-03-14T11:30:42Z,fbeef890ea61c1d07b716a90c5e7548cf791fba7,Set cancun hardfork in hardhat stack traces tests,r0qs,2024-03-13T01:01:35Z
v0.8.25,2024-03-14T11:30:42Z,9e235063d10ca825182f9810154c61131abbe54d,Merge pull request #14937 from ethereum/disable-gp2-and-zeppelin,Daniel,2024-03-13T22:09:35Z
v0.8.25,2024-03-14T11:30:42Z,a547f615c271dc357e753abb5c95c24b9d3d0e0b,Disable gp2 and zeppelin ext tests,Nikola Matic,2024-03-13T21:31:14Z
v0.8.25,2024-03-14T11:30:42Z,c8f4c7d413b1ad4e973db129218280fa520d676a,Merge pull request #14803 from ethereum/mehtavishwa30-patch-1,Kamil Śliwak,2024-03-13T20:35:51Z
v0.8.25,2024-03-14T11:30:42Z,a15da0a70f3a06822f9a07f0d991bf8250acfa53,Clean up docs to reflect changes in the behaviour of SELFDESTRUCT as per EIP-6780,Vishwa Mehta,2024-01-24T13:19:14Z
v0.8.25,2024-03-14T11:30:42Z,7115a63f2d4e159d41a5c517472af92e219d85f1,Update release checklist (#14812),Nikola Matić,2024-03-13T19:09:52Z
v0.8.25,2024-03-14T11:30:42Z,0dce0298d94feac60bbeae1cd1283306935601ac,Merge pull request #14936 from PragmaTwice/add-move-to-string-or-default,Kamil Śliwak,2024-03-13T18:14:47Z
v0.8.25,2024-03-14T11:30:42Z,ab55b0a49840491cd6e47e87e519360e21e9c518,Add multiple source test to ensure transient storage is emitted only once during compilation (#14935),matheusaaguiar,2024-03-13T17:55:48Z
v0.8.25,2024-03-14T11:30:42Z,7c6f9f1154b757b040b1cbd9e4383caf04ceeaa9,Use move ctor instead of copy ctor in stringOrDefault,Twice,2024-03-13T15:49:02Z
v0.8.25,2024-03-14T11:30:42Z,9065a0a402484cb6516ac896f8d71da15feffdf4,Merge pull request #14932 from ethereum/add-hardhat-networks-settings-ext-tests,r0qs,2024-03-13T13:22:02Z
v0.8.25,2024-03-14T11:30:42Z,6b3ca241105fd9298a3ff7f9dcb62bf1d58f952b,"Disable trident, chainlink and bleeps external tests",r0qs,2024-03-12T17:51:24Z
v0.8.25,2024-03-14T11:30:42Z,c82707cae6a085585421f6952eedffccffb7cb56,Fix hardhat version to version that supports cancun hardfork,r0qs,2024-03-12T15:50:51Z
v0.8.25,2024-03-14T11:30:42Z,b18b23daf6c4d812211ff9ef329ae8c44999fb17,Add missing hardhat networks settings to external tests,r0qs,2024-03-12T14:18:39Z
v0.8.25,2024-03-14T11:30:42Z,cc79c91b93d322cd38beec08a1ce575d3622c7e4,Merge pull request #14926 from ethereum/fix-unnecessary-compilation-with-via-ir,Daniel,2024-03-11T15:37:39Z
v0.8.25,2024-03-14T11:30:42Z,759089b44a883d9b40350eef312939ebe1956dba,Merge pull request #14906 from ethereum/smt-eldarica,Martin Blicha,2024-03-11T14:01:55Z
v0.8.25,2024-03-14T11:30:42Z,0219d1e0f2df22cac5ba8e944f26f20860f7a56e,SMTChecker: Fix usage of Eldarica with SMT callback,Martin Blicha,2024-03-05T12:14:32Z
v0.8.25,2024-03-14T11:30:42Z,c0ef06c362f86e1e35c4663e27913e1cabd3f5e6,Merge pull request #14927 from omahs/patch-4,Kamil Śliwak,2024-03-08T20:36:33Z
v0.8.25,2024-03-14T11:30:42Z,193a4579aec550f71af7b5355d82ad57a8588d9d,fix typo,omahs,2024-03-08T19:50:22Z
v0.8.25,2024-03-14T11:30:42Z,0c4bca56a176116940740d0de4f371a0b5357484,fix typo,omahs,2024-03-08T19:46:24Z
v0.8.25,2024-03-14T11:30:42Z,9762ebb24cdb79e22d94215e0ebccc27937c63e3,Fix unnecessary compilation when --via-ir is used on its own,Kamil Śliwak,2024-03-08T17:55:33Z
v0.8.25,2024-03-14T11:30:42Z,5a43a8b1e4123818c67b1b828c5ce05af28823a6,Merge pull request #14922 from ethereum/add_include_guard,Kamil Śliwak,2024-03-08T17:00:35Z
v0.8.25,2024-03-14T11:30:42Z,90565404076a23fc61e36008b68d65502266a656,Merge pull request #14923 from hyhnet/develop,Kamil Śliwak,2024-03-08T16:59:50Z
v0.8.25,2024-03-14T11:30:42Z,a2739f908eecb521eb20bec553980a9df86d90a6,Merge pull request #14710 from ethereum/update-ci-for-evm-deprecations,Kamil Śliwak,2024-03-08T16:51:52Z
v0.8.25,2024-03-14T11:30:42Z,86444080a45f475a1065522ffd0ee32e28120c72,Move deprecated evm versions to nightly CI workflow,r0qs,2023-11-29T18:46:30Z
v0.8.25,2024-03-14T11:30:42Z,755e2ba24f7c9b8819c97d4be7b65120c0310c02,Merge pull request #14831 from ethereum/nightly-ossfuzz-workflow,Kamil Śliwak,2024-03-08T16:05:11Z
v0.8.26,2024-05-21T09:23:51Z,8a97fa7a1db1ec509221ead6fea6802c684ee887,Merge pull request #15125 from ethereum/revert-15123-set-version-to-0-8-27,Nikola Matić,2024-05-21T08:39:27Z
v0.8.26,2024-05-21T09:23:51Z,a8406b5692c00ad4ed7e56c9c00a4f131db06c5c,"Revert ""Set version to 0 8 27""",Nikola Matić,2024-05-21T08:03:22Z
v0.8.26,2024-05-21T09:23:51Z,0573f35e3035cbfdb9a86ef30e4d4a925baaead5,Merge pull request #15123 from ethereum/set-version-to-0-8-27,Nikola Matić,2024-05-21T07:22:08Z
v0.8.26,2024-05-21T09:23:51Z,95eb6f6f9d84a64fc123471e1a885af97075a57e,Merge pull request #15122 from ethereum/set-release-date-for-0-8-26,Nikola Matić,2024-05-21T07:21:04Z
v0.8.26,2024-05-21T09:23:51Z,9da33a63ea9da6fa5dc1f80e5c0a7102c0f96dab,Set version to 0.8.27,Nikola Matic,2024-05-20T11:35:57Z
v0.8.26,2024-05-21T09:23:51Z,31aab83b6653160effa363aac87d4669665d11e3,Set release date for 0.8.26,Nikola Matic,2024-05-20T11:31:52Z
v0.8.26,2024-05-21T09:23:51Z,cd6f2e75a9ad5d26f35cade5b2808dc2a5f7b762,Merge pull request #15121 from ethereum/addStopAfterSettingToSyntaxTests,Nikola Matić,2024-05-20T07:34:53Z
v0.8.26,2024-05-21T09:23:51Z,50ad425948072d74b743641eff5968e1d703881b,Add tests,Matheus Aguiar,2024-05-20T02:02:57Z
v0.8.26,2024-05-21T09:23:51Z,2d0783a74f241777ec01385f9ad55791449a17c4,Add stopAfter setting to syntax tests,Matheus Aguiar,2024-05-20T01:59:35Z
v0.8.26,2024-05-21T09:23:51Z,3e77bdff88b241f9a88852ff73a70381e396bee8,Update ossfuzz's README.md,Haoyang Ma,2024-05-20T01:55:48Z
v0.8.26,2024-05-21T09:23:51Z,028cf3309437819503a37f60bfa8aad2af7fb9b7,Merge pull request #15115 from ethereum/remove-included-dirs-for-namespace-std-check,Nikola Matić,2024-05-17T15:53:45Z
v0.8.26,2024-05-21T09:23:51Z,eb4b103ddaf0afe3f3ff82ccf1b4897e6e244ca4,Remove included directories check for using std,Nikola Matic,2024-05-17T14:41:45Z
v0.8.26,2024-05-21T09:23:51Z,ae40e1a04acacd639fed0dfcb3dd1cdc11406044,Merge pull request #15109 from ethereum/licenses,Daniel,2024-05-17T10:30:30Z
v0.8.26,2024-05-21T09:23:51Z,de002446032e936320544b4d065adc755b2708d3,Merge pull request #15110 from hydai/hydai/not_use_using_namespace_std,Nikola Matić,2024-05-16T19:27:38Z
v0.8.26,2024-05-21T09:23:51Z,24f18e83a6c81935daa150c129b4007d5a41a014,"Remove using namespace std from testing tools, ossfuzz and yulPhaser",hydai,2024-05-15T15:39:26Z
v0.8.26,2024-05-21T09:23:51Z,acec7170bad18b3dce83badec128e3cb75caec53,Update license template.,Daniel Kirchner,2024-05-15T16:53:04Z
v0.8.26,2024-05-21T09:23:51Z,f9c8ab03cb7f9362c4070bb029f76ecaec2bc5fb,Merge pull request #15107 from ethereum/adjust-ppa-script,Daniel,2024-05-15T19:54:32Z
v0.8.26,2024-05-21T09:23:51Z,be16d2d8a6c50e11a324689098b3675a05e8b0c6,Merge pull request #15106 from ethereum/dockertest,Nikola Matić,2024-05-15T18:16:38Z
v0.8.26,2024-05-21T09:23:51Z,659d13fcbe97cd89ace325c3493e38253bb9f889,Add header include for docker builds.,Daniel Kirchner,2024-05-15T16:00:36Z
v0.8.26,2024-05-21T09:23:51Z,70e1edcebe3c0e5621ca590afae2744e9a284e92,Update PPA release script.,Daniel Kirchner,2024-05-15T16:39:25Z
v0.8.26,2024-05-21T09:23:51Z,f0912d6a79514ffb487a2d8473ab9b48dc5d3cba,Merge pull request #15108 from ethereum/update-create-source-tarball-script,Daniel,2024-05-15T17:29:49Z
v0.8.26,2024-05-21T09:23:51Z,bbf5aa2f5b662b1d522e4eb280325ba2a30d5979,Remove json-cpp from create source tarball script.,Daniel Kirchner,2024-05-15T16:42:19Z
v0.8.26,2024-05-21T09:23:51Z,816b588a01e4156f64dcfad8ffbf3b4132d0281d,Merge pull request #15103 from ethereum/new-optimizer-sequence-changelog,Nikola Matić,2024-05-15T15:09:20Z
v0.8.26,2024-05-21T09:23:51Z,108d398a7cb9200087b1b0f5baf036414ea8c14c,Changelog: Optimizer -> Yul Optimizer in the entry for the superfluous sequence repetition bugfix,Kamil Śliwak,2024-05-15T14:14:33Z
v0.8.26,2024-05-21T09:23:51Z,8216a70e5b308da5c0302395f62d89ec281ec99e,Add the missing changelog entry for the new default optimizer sequence,Kamil Śliwak,2024-05-15T12:58:05Z
v0.8.26,2024-05-21T09:23:51Z,3fbc5274fb1facfc1abdd470d03a8b1096b5a483,Merge pull request #15098 from ethereum/drop-swarmhash-docs,Nikola Matić,2024-05-15T09:14:58Z
v0.8.26,2024-05-21T09:23:51Z,a975c93b7f961f75eb6bbcdbbfa66f749851992a,Merge pull request #14186 from ethereum/smallRevertOptimization,Nikola Matić,2024-05-15T07:44:21Z
v0.8.26,2024-05-21T09:23:51Z,e3e4f665232fbd77d81260a7f8f65f529cef68b3,Remove bzzr entries from static binary section in the docs,r0qs,2024-05-13T14:40:17Z
v0.8.26,2024-05-21T09:23:51Z,c84863f90773523beec4ce871d527655e5d7be9f,Do not allocate memory on reverts with small errors.,Daniel Kirchner,2023-05-09T15:27:30Z
v0.8.26,2024-05-21T09:23:51Z,59cc93e5e6ff193ddbcccaa2d4c7ed81b992ede6,Merge pull request #15086 from pgebal/smtchecker/add_insuffienct_funds_veri_target_for_chc,Martin Blicha,2024-05-14T12:13:58Z
v0.8.27,2024-09-04T08:35:00Z,40a35a097cb1e03550c7ce415f2b46ad81e882a6,Merge pull request #15399 from ethereum/set-changelog-release-date,Nikola Matić,2024-09-04T07:46:51Z
v0.8.27,2024-09-04T08:35:00Z,830ec2c4190f6a1ea4960def64edd1911c68ef3b,Set changelog release date,Nikola Matic,2024-09-04T07:03:36Z
v0.8.27,2024-09-04T08:35:00Z,3c3da6372782521b93801d2dcac297a259afd77e,Merge pull request #15395 from ethereum/sort-changelog-and-fix-inconsistencies,Daniel,2024-09-03T16:31:29Z
v0.8.27,2024-09-04T08:35:00Z,b92cabd44be5f1a0dc3ce8fb79eb0408d214556f,Sort changelog for the upcoming release,Nikola Matic,2024-09-03T13:05:15Z
v0.8.27,2024-09-04T08:35:00Z,c14977c46774358d76cf5971f0f59f662110227e,Merge pull request #15393 from ethereum/removeMantic,Daniel,2024-09-03T14:57:20Z
v0.8.27,2024-09-04T08:35:00Z,1207b4873f23c03ebe5864b01b70f541dd2c89d2,Merge pull request #15396 from ethereum/fixYulStackForWarnings,Daniel,2024-09-03T14:56:27Z
v0.8.27,2024-09-04T08:35:00Z,3e5060c5a45ab92e7bcd3a50e0a481e016449c5d,Remove mantic from release PPA script (obsolete).,Daniel Kirchner,2024-09-03T11:46:07Z
v0.8.27,2024-09-04T08:35:00Z,3f6f2d3f90de9a4f506b196f9fac1d5909693d5f,Fix Yul stack output using standard json in the presence of warnings.,Daniel Kirchner,2024-09-03T13:33:33Z
v0.8.27,2024-09-04T08:35:00Z,bf54bdfeff2e8b1656999b0642b5a88d32801133,Merge pull request #15394 from ethereum/disable-failing-filesystem-tests,Daniel,2024-09-03T14:17:08Z
v0.8.27,2024-09-04T08:35:00Z,3b040385d0926be18eb6b3fdd2f0610d382d4619,Disable failing import tests introduced by boost upgrade,Nikola Matic,2024-09-03T12:57:30Z
v0.8.27,2024-09-04T08:35:00Z,9b33e008cf0a957a9a4975ab06efed4188c059bc,Merge pull request #15356 from ipsilon/eof-prep-1,Daniel,2024-09-03T09:37:03Z
v0.8.27,2024-09-04T08:35:00Z,d6f95196f8f4a0626f7ca946377449bd401c0f40,Merge pull request #15377 from ethereum/tweak-cmake-options,Kamil Śliwak,2024-09-02T14:34:22Z
v0.8.27,2024-09-04T08:35:00Z,3184534fd66579f2fa21bd3896ac0f9b12ae887b,Improve names/descriptions of Z3-related CMake variables,Kamil Śliwak,2024-09-02T11:04:03Z
v0.8.27,2024-09-04T08:35:00Z,01a01eb2e0e7fc802d9d35ad89eb50fa2bdc21da,Clearer names and descriptions for advanced CMake options,Kamil Śliwak,2024-08-30T15:20:49Z
v0.8.27,2024-09-04T08:35:00Z,b52094bc2832b40c43134990182cc89caabcbf84,Remove nlohmann JSON version check,Kamil Śliwak,2024-08-30T14:49:43Z
v0.8.27,2024-09-04T08:35:00Z,79f05ca5738d927ac7d4f25bbb2d5717017c6736,Mark PROFILE_OPTIMIZER_STEPS CMake option as advanced,Kamil Śliwak,2024-08-30T14:46:42Z
v0.8.27,2024-09-04T08:35:00Z,168850b48d59a338bfe160ebcfb3ed13f8a0c087,Merge pull request #15238 from ethereum/relaxMemorySafety,Daniel,2024-09-02T13:33:31Z
v0.8.27,2024-09-04T08:35:00Z,b3ba1b2e373f6ec850733e5ebf12b3808a6f9b74,Rename opRetro.json to funding.json,Vishwa Mehta,2024-09-02T12:15:24Z
v0.8.27,2024-09-04T08:35:00Z,9c43cc5497eda5e177d30d6b5058c37139948af1,Merge pull request #15370 from ethereum/add-ubuntu2404-clang-image,r0qs,2024-09-02T11:52:39Z
v0.8.27,2024-09-04T08:35:00Z,c1d33a021c7751b5942dddfc1dc3615ec7701e89,Merge pull request #15386 from ethereum/op-grant-verification,Daniel,2024-09-02T11:18:26Z
v0.8.27,2024-09-04T08:35:00Z,1673c5c27ad42a41019a7bafa96e636ef12a0334,Introduce ubuntu2404 clang docker image,Nikola Matic,2024-08-29T09:12:22Z
v0.8.27,2024-09-04T08:35:00Z,1c4da0412195663d98afe0e994dcf8d74e77a84f,Merge pull request #15385 from ethereum/hide-undocumented-experimental-feature,Daniel,2024-09-02T11:13:29Z
v0.8.27,2024-09-04T08:35:00Z,b30f1e2af0b9605ae295282188fc4eadc0b10721,Create opRetro.json,Vishwa Mehta,2024-09-02T10:39:46Z
v0.8.27,2024-09-04T08:35:00Z,ad969e2b94be91ce54f614c0d5e74ec5ea7686d7,Hide undocumented yul export cfg option,r0qs,2024-09-02T10:34:31Z
v0.8.27,2024-09-04T08:35:00Z,40e005beed91fceaa72afcba0b063462b139270d,Merge pull request #15376 from ethereum/fix-boost-min-version,Kamil Śliwak,2024-08-30T16:20:42Z
v0.8.27,2024-09-04T08:35:00Z,2f46323b171bd3fa086d553430b293e8a3141687,Bump min Boost dependency to 1.67 on Linux and macOS,Kamil Śliwak,2024-08-30T14:08:40Z
v0.8.27,2024-09-04T08:35:00Z,7ad125f45d805afe7ccd7807fa0fc3a131e48192,Merge pull request #15375 from ethereum/propagate-assembly-exception-message,matheusaaguiar,2024-08-30T15:13:08Z
v0.8.27,2024-09-04T08:35:00Z,d7865f171226cf282d6f9c099b27b14b746935a3,Do not suppress the original message from unexpected AssemblyExceptions,Kamil Śliwak,2024-08-30T13:42:16Z
v0.8.27,2024-09-04T08:35:00Z,03880e420226de043329b378f0879cd27d073dc4,Updating copyright year to 2024,Guilherme Ferreira,2024-02-13T00:01:40Z
v0.8.27,2024-09-04T08:35:00Z,ae1c3d48edde665016b009c0223e4723b886872f,Merge pull request #15180 from ethereum/export-yul-cfg-json,clonker,2024-08-29T15:32:45Z
v0.8.28,2024-10-09T06:37:53Z,7893614a31fbeacd1966994e310ed4f760772658,Merge pull request #15491 from ethereum/sortChangelogForRelease,Nikola Matić,2024-10-09T06:01:59Z
v0.8.28,2024-10-09T06:37:53Z,9b97e52d45b4d94df22b3599dc0411317b056668,sort Changelog,Matheus Aguiar,2024-10-08T14:58:12Z
v0.8.28,2024-10-09T06:37:53Z,fde19a5b1746f5c32fd3d9efbd7613099bafd321,Merge pull request #15490 from ethereum/docs_wiki_curly_anchor,clonker,2024-10-08T14:47:56Z
v0.8.28,2024-10-09T06:37:53Z,df4f2645cfdf14da74a240988bb67ff9ad02c034,Merge pull request #15489 from ethereum/remove_codecov_job,clonker,2024-10-08T14:18:12Z
v0.8.28,2024-10-09T06:37:53Z,5f2b1bf72d9fc2ea87eeecc66f03f2480f2c135c,Docs: fix curly bracket language wikipedia anchor,clonker,2024-10-08T14:12:54Z
v0.8.28,2024-10-09T06:37:53Z,11395ad5b4462de08efa294a5e31c221a4d37bda,CI: Remove nightly codecov job,clonker,2024-10-08T13:24:26Z
v0.8.28,2024-10-09T06:37:53Z,c3bf5671528c31487756f3b8b84b65a577dfce2a,Merge pull request #15488 from nnsW3/update,Nikola Matić,2024-10-08T12:27:01Z
v0.8.28,2024-10-09T06:37:53Z,cdfb93edf08ad36d1399fbb5aa960e29812828ab,Update functions.rst,Elias Rad,2024-10-08T10:42:05Z
v0.8.28,2024-10-09T06:37:53Z,675e4697d85ed24b38dda4a45d53cb66b6c77ad8,Merge pull request #15443 from LMAO798/develop,Nikola Matić,2024-10-08T08:15:26Z
v0.8.28,2024-10-09T06:37:53Z,8a77a26861046a0a2a37cfc908edcc8947ffb91a,SSACFGLiveness: add operation-wise live out,clonker,2024-09-19T12:56:20Z
v0.8.28,2024-10-09T06:37:53Z,f35fd1f6df3f0d341ead02d9a83c39f018ba168e,Yul: display dotted back edges in toDot,clonker,2024-09-18T13:01:25Z
v0.8.28,2024-10-09T06:37:53Z,eb22cb6fd7b55cf70508cb76d6dda63659898df3,Yul: add optional liveness output to toDot of SSACFGs,clonker,2024-09-18T12:03:56Z
v0.8.28,2024-10-09T06:37:53Z,e8a2c63214457e7e2c4058849d259407964b9a44,Yul: Add SSACFG liveness analysis,clonker,2024-09-09T09:38:21Z
v0.8.28,2024-10-09T06:37:53Z,1a8efbaf79ecd06206c2f0e2dd62ec8c5b5f8145,Update docs/contributing.rst,Nikola Matić,2024-10-08T07:33:56Z
v0.8.28,2024-10-09T06:37:53Z,525381c1b5476e37b5ddb57a9390e2b0a57205aa,docs: fix broken links and typo,backbonexe,2024-09-20T16:26:56Z
v0.8.28,2024-10-09T06:37:53Z,59be575e12b93268f6f20e6ba55cec06d0c976d2,Merge pull request #15482 from ethereum/ninja,Nikola Matić,2024-10-08T07:10:02Z
v0.8.28,2024-10-09T06:37:53Z,c7ff2175a1dae32dbf80be48f5840e04c5465d15,Bump ossfuzz to large resource class,clonker,2024-10-07T12:00:12Z
v0.8.28,2024-10-09T06:37:53Z,3651f231fd701340927c354c18a598122d7dbf1c,"Use gold linker for ossfuzz, codecov, and cxx20 builds",clonker,2024-10-07T06:13:55Z
v0.8.28,2024-10-09T06:37:53Z,0e02c469a409912dd3c1a34455eb42a043525e01,Merge pull request #15487 from ethereum/fixTransientStorageChangelogEntry,Nikola Matić,2024-10-07T19:16:45Z
v0.8.28,2024-10-09T06:37:53Z,0826887caa1af307afcd4986bcb057e3477af2b4,Merge pull request #15485 from ethereum/rtd-docs-workaround,r0qs,2024-10-07T18:58:14Z
v0.8.28,2024-10-09T06:37:53Z,8d4dc15588cbe44ff7999d8f73dd251fea04f903,Fix github user and repo in RTD config for translation projects,r0qs,2024-10-07T16:28:33Z
v0.8.28,2024-10-09T06:37:53Z,e354f7b098f46d688c5aadf23d28befd6f4e5749,fix changelog entry,Matheus Aguiar,2024-10-07T15:45:35Z
v0.8.28,2024-10-09T06:37:53Z,8021374907f82425790c85668dce537171f5a570,Merge pull request #15484 from ethereum/disable-legacy-preset-in-zeppelin,Kamil Śliwak,2024-10-07T16:29:35Z
v0.8.28,2024-10-09T06:37:53Z,f8477584e7fefd0384dd02223d104554097e3bc2,"Fix ""Edit on GitHub"" button to always point to develop branch",r0qs,2024-10-07T15:17:17Z
v0.8.28,2024-10-09T06:37:53Z,293bd7fc08d32e3d4871ea745e3cff664d99d48b,Fix broken flyout layout due to RTD addons upgrade,r0qs,2024-10-07T11:41:52Z
v0.8.28,2024-10-09T06:37:53Z,136fe38f748ee399fd264fc72e641f1d0dcd769f,Disable legacy presets in zeppelin external test,Nikola Matic,2024-10-07T09:56:23Z
v0.8.28,2024-10-09T06:37:53Z,256e95281f350ac71df12ffe35c8bfab7ed5721d,Merge pull request #15475 from ethereum/re-enable-cxx20-job,Daniel,2024-10-02T19:36:27Z
v0.8.28,2024-10-09T06:37:53Z,d8f3790f96184c8e435c438361e76d8276cc05b0,Merge pull request #15476 from ethereum/inlinerDepthCopy,Daniel,2024-10-02T19:17:11Z
v0.8.28,2024-10-09T06:37:53Z,39e5aeff86151c273c5e8c7b040f371536726b9c,Re-enable cxx20 job,Nikola Matic,2024-10-02T13:18:40Z
v0.8.28,2024-10-09T06:37:53Z,badd1154e87a7170467d7855bfc7e17c55748d55,Avoid unnecessary copy in full inliner.,Daniel Kirchner,2024-10-02T17:06:04Z
v0.8.29,2025-03-12T07:38:31Z,ab55807c0d9198fb126442188d40fcab292a2acb,Merge pull request #15926 from ethereum/changelogReleaseDate,Nikola Matić,2025-03-12T06:51:54Z
v0.8.29,2025-03-12T07:38:31Z,7c461bffb7b49d5f7d51aae11f28017919e63aaf,Merge pull request #15928 from ethereum/document-eof-flag,Daniel,2025-03-11T18:52:19Z
v0.8.29,2025-03-12T07:38:31Z,643caa3625570f69722bb92cc3f04dcad5a9d462,Mark the evmVersion field in StandardJSON as optional,Kamil Śliwak,2025-03-11T17:56:44Z
v0.8.29,2025-03-12T07:38:31Z,a61cbb4be63db227cd82ae89181cef33e547b53c,Document the eofVersion field in StandardJSON and metadata,Kamil Śliwak,2025-03-11T17:56:13Z
v0.8.29,2025-03-12T07:38:31Z,0c45a5e9129c587a0b07be9937286d50d44fa6c8,Update changelog and bugs by version,Matheus Aguiar,2025-03-11T15:41:02Z
v0.8.29,2025-03-12T07:38:31Z,4355555579a5cb202ed253f3c55e15aa4ac00604,Merge pull request #15925 from ethereum/fix-changelog-for-upcoming-release,Nikola Matić,2025-03-11T15:25:23Z
v0.8.29,2025-03-12T07:38:31Z,90719b22b40794ccccd1d5ba58ff4c1d48d0f18c,Fix changelog for upcoming release,Nikola Matic,2025-03-11T14:44:22Z
v0.8.29,2025-03-12T07:38:31Z,6963512fe5659c3ab00d99df961a2af29ade8712,Merge pull request #15923 from ethereum/fix-doc-links,Daniel,2025-03-11T14:23:19Z
v0.8.29,2025-03-12T07:38:31Z,d85833e5f8ebb16729cfdfc46787fe59970b2786,docs: fix broken link for apeworkx tool,clonker,2025-03-11T13:39:11Z
v0.8.29,2025-03-12T07:38:31Z,76e179101dc451aaf1d5f8b89cbf9c714728bd98,Merge pull request #15896 from flylai/patch-2,Daniel,2025-03-11T13:42:21Z
v0.8.29,2025-03-12T07:38:31Z,15f4a308fc998db5269398c0aed40498771c7d4e,Merge pull request #15922 from ethereum/release-checklist-update,clonker,2025-03-11T13:07:34Z
v0.8.29,2025-03-12T07:38:31Z,44533c991db9058278686372b38cb9c82f5e5757,Correct Chinese translation URL,flylai,2025-02-27T12:58:46Z
v0.8.29,2025-03-12T07:38:31Z,3199cca75f5ad1b29a96eab9177c6c67bb7ac72c,Bump vendored dependencies post-release,clonker,2025-03-11T12:25:31Z
v0.8.29,2025-03-12T07:38:31Z,0598c01fea01da3883b3db3939288caf26e8d978,Merge pull request #15892 from ethereum/storageLayoutSpecifierDocs,Daniel,2025-03-11T12:18:37Z
v0.8.29,2025-03-12T07:38:31Z,4bf8a9fbfe5e0a7aa14a99b071d5fc3b90b0a4de,Merge pull request #15912 from ethereum/warnStorageLayoutNearTheEnd,Kamil Śliwak,2025-03-11T05:18:01Z
v0.8.29,2025-03-12T07:38:31Z,de966a76f726fd341ee930eb16b92962a1908b59,fixup! Storage layout specifier docs,Kamil Śliwak,2025-03-11T05:14:31Z
v0.8.29,2025-03-12T07:38:31Z,e633eb411d71eaa1b46d774ded876d586420836e,fixup! Storage layout specifier docs,Kamil Śliwak,2025-03-11T05:05:48Z
v0.8.29,2025-03-12T07:38:31Z,3d0904796c6b1802ff28840f6944d8bfd2288f97,fixup! Storage layout specifier docs,Kamil Śliwak,2025-03-11T04:17:44Z
v0.8.29,2025-03-12T07:38:31Z,a371a4f8fe33c5a8159ad712e35c9d0c2819da42,fixup! Storage layout specifier docs,Kamil Śliwak,2025-03-11T04:17:31Z
v0.8.29,2025-03-12T07:38:31Z,b4f9bb090bd2223771d5470aeb48a587ab5c0a06,fixup! Storage layout specifier docs,Kamil Śliwak,2025-03-11T02:40:14Z
v0.8.29,2025-03-12T07:38:31Z,05b0efbd04eafec21a43f08925efb82e0c7a1023,Storage layout specifier docs,Matheus Aguiar,2025-02-25T20:04:22Z
v0.8.29,2025-03-12T07:38:31Z,529795019c766e2aced54455ce613254b1865df9,Warn when layout base is near the end of storage,Matheus Aguiar,2025-03-04T03:19:40Z
v0.8.29,2025-03-12T07:38:31Z,9c80b9b62b9ac0d60d6d76affcdcc86659c95072,Update and add tests,Matheus Aguiar,2025-03-04T03:18:42Z
v0.8.29,2025-03-12T07:38:31Z,07b202ce573e7dd5cfaa076bdfa91e2988479449,Merge pull request #15920 from ethereum/ethdebug_instructions_and_sources_fix,Daniel,2025-03-11T01:52:56Z
v0.8.29,2025-03-12T07:38:31Z,2abfe0baa9f4b64521adf271984951d6760b0453,ethdebug: correct handling of abstract contracts.,Alexander Arlt,2025-03-11T01:07:46Z
v0.8.29,2025-03-12T07:38:31Z,fbbe2ddc515c841215b302eb8327e9f991f09d8a,Merge pull request #15368 from ethereum/ethdebug_instructions_and_source_ranges,Daniel,2025-03-10T23:23:32Z
v0.8.29,2025-03-12T07:38:31Z,f3705de1740737f31715ad7758ac4d47b9f5c4f2,Ethdebug instructions and source ranges.,Alexander Arlt,2024-08-27T10:59:56Z
v0.8.29,2025-03-12T07:38:31Z,dbe214e1accd60c6838f99e2ddfa0544d52ff2bd,Merge pull request #15881 from smiasojed/develop,Kamil Śliwak,2025-03-10T14:10:20Z
v0.8.29,2025-03-12T07:38:31Z,3532328324cc479d17b4492de645597a3b5282c1,Fix stack overflow issue when using soljson compiler,Sebastian Miasojed,2025-02-19T21:51:47Z
v0.8.29,2025-03-12T07:38:31Z,d084819c6cda9d22c702e1b6510126f1c4701bf7,Merge pull request #15668 from ethereum/storageLocationStorageLayout,Kamil Śliwak,2025-03-08T04:57:59Z
